latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
53.13463,8.67672,331.26,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,287.41,5.7,N,2
53.13336,8.68305,311.92,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,284.57,4.51,N,2
53.14036,8.67318,306.21,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,283.52,1.27,N,2
53.13911,8.67952,307.94,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,284.2,7.3,N,2
53.13571,8.67764,330.76,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,287.38,7.3,N,2
53.13446,8.68398,318.73,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,285.17,7.3,N,2
53.13319,8.69034,295.69,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,282.14,0.72,N,2
53.13231,8.67577,328.22,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,283.82,2.61,N,2
53.13105,8.68211,304.83,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,282.96,2.61,N,2
53.12639,8.6866,306.24,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,283.95,1.13,N,2
52.35412,9.89163,303.84,0.49,0.4,2023-05-13,0157,N,VIIRS,n,2,280.42,0.66,N,2
52.17163,10.41404,296.93,0.51,0.41,2023-05-13,0157,N,VIIRS,n,2,280.93,1.89,N,2
51.81104,11.75604,299.23,0.39,0.44,2023-05-13,0157,N,VIIRS,n,2,282.1,0.67,N,2
52.21096,8.04634,312.77,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,282.69,2.35,N,2
52.20756,8.04454,325.81,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,280.82,2.35,N,2
52.17427,7.89076,301.19,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,283.53,0.77,N,2
52.17482,7.8911,300.22,0.44,0.38,2023-05-13,0157,N,VIIRS,n,2,283.5,1.16,N,2
51.36544,10.47944,300.65,0.54,0.42,2023-05-13,0157,N,VIIRS,n,2,281.24,0.95,N,0
51.8559,8.03155,303.9,0.44,0.39,2023-05-13,0157,N,VIIRS,n,2,282.3,0.52,N,2
51.76587,8.05338,313.6,0.45,0.39,2023-05-13,0157,N,VIIRS,n,2,283.57,1.19,N,2
51.62007,8.50917,295.87,0.46,0.39,2023-05-13,0157,N,VIIRS,n,2,281.6,0.98,N,2
50.65334,11.42927,314.83,0.4,0.44,2023-05-13,0158,N,VIIRS,n,2,279.22,1.76,N,2
51.51879,6.97258,299.09,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,284.38,0.6,N,2
51.50779,6.74184,297.64,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.9,0.59,N,0
51.50556,6.73435,298.15,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,283.99,0.7,N,2
51.50444,6.7402,296.01,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,283.77,0.7,N,2
51.50333,6.72689,299.82,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,286.29,1.16,N,3
51.50203,6.726,305.71,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,287.74,1.8,N,3
51.49539,6.74194,333.26,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,287.4,3.88,N,2
51.49314,6.73445,321.57,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,283.2,3.88,N,2
51.49205,6.74032,326.78,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,285.49,3.88,N,2
51.48641,6.71199,315.63,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,285.04,3.15,N,2
51.48311,6.72959,295.46,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.94,0.34,N,2
51.48417,6.70452,336.92,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,287.1,3.15,N,2
51.48307,6.71037,329.28,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,285.08,3.15,N,2
51.48197,6.71624,322.33,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,283.85,1.67,N,2
51.48086,6.72211,301.82,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.14,1.67,N,0
51.48192,6.69705,297.22,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.32,0.5,N,2
51.46306,6.73905,321.19,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.76,1.43,N,2
51.46195,6.74491,304.08,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.72,1.49,N,2
51.45971,6.73743,311.06,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,282.66,1.25,N,0
51.37113,6.7132,302.67,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,284.47,0.85,N,3
51.36888,6.70573,327.36,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,286.22,1.98,N,2
51.36777,6.71158,295.06,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,284.87,1.98,N,2
51.36553,6.7041,328.31,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,283.99,1.98,N,2
51.36443,6.70995,316.01,0.42,0.38,2023-05-13,0158,N,VIIRS,n,2,286.07,1.98,N,2
50.87543,6.92184,300.46,0.43,0.38,2023-05-13,0158,N,VIIRS,n,2,282.48,1.04,N,0
49.35846,6.7476,323.28,0.45,0.39,2023-05-13,0158,N,VIIRS,n,2,283.01,3.1,N,2
49.24579,6.85137,334.46,0.45,0.39,2023-05-13,0158,N,VIIRS,n,2,284.24,4.07,N,2
49.24234,6.84966,296.78,0.45,0.39,2023-05-13,0158,N,VIIRS,n,2,281.56,0.93,N,2
48.59798,7.82184,298.5,0.5,0.41,2023-05-13,0158,N,VIIRS,n,2,270.64,1.31,N,2
49.2444,6.84886,338.04,0.41,0.45,2023-05-13,1145,N,VIIRS,n,2,295.83,2.76,D,2
49.3564,6.74875,335.71,0.41,0.45,2023-05-13,1145,N,VIIRS,n,2,303.54,6,D,2
51.2046,12.37867,353.82,0.4,0.37,2023-05-13,1145,N,VIIRS,n,2,298.16,5.77,D,0
51.20788,12.37723,329.11,0.4,0.37,2023-05-13,1145,N,VIIRS,n,2,295.77,5.77,D,0
51.21212,12.38134,337.68,0.4,0.37,2023-05-13,1145,N,VIIRS,n,2,295.74,4.96,D,0
51.30441,12.56534,325.65,0.39,0.36,2023-05-13,1145,N,VIIRS,l,2,298.79,2.59,D,0
51.31392,12.22427,338.2,0.4,0.37,2023-05-13,1145,N,VIIRS,n,2,298.92,4.04,D,0
51.40875,12.44626,340.63,0.39,0.37,2023-05-13,1145,N,VIIRS,n,2,310.11,4.57,D,0
51.5478,12.33965,341.08,0.39,0.37,2023-05-13,1146,N,VIIRS,n,2,297.54,2.21,D,0
51.5305,11.95485,346.33,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,296.3,1.96,D,0
51.53379,11.95337,335.44,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,293.26,1.96,D,0
51.69392,11.68702,336.22,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,295.36,2.91,D,0
51.82058,12.19003,340.47,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,301.21,3.67,D,0
51.92637,11.81042,343.23,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,298.65,26.73,D,0
51.92538,11.80475,334.54,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,306.62,26.73,D,0
51.92966,11.80892,334.82,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,297.87,26.73,D,0
51.92767,11.79758,334.16,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,296.58,32.17,D,0
51.87787,11.07508,326.34,0.41,0.37,2023-05-13,1146,N,VIIRS,n,2,298.06,0.58,D,0
52.05525,11.57042,328.57,0.4,0.37,2023-05-13,1146,N,VIIRS,l,2,302.64,2.87,D,0
52.00721,11.04123,343.21,0.41,0.37,2023-05-13,1146,N,VIIRS,n,2,297.89,1.75,D,0
51.22987,6.71469,327.7,0.56,0.43,2023-05-13,1146,N,VIIRS,l,2,299.18,2.84,D,0
52.37282,11.81266,344.97,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,302.21,11.07,D,0
52.37511,11.80546,339.57,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,298.91,1.62,D,0
51.36699,6.70693,343.16,0.56,0.43,2023-05-13,1146,N,VIIRS,n,2,301.49,7.17,D,2
52.46074,12.22405,353.08,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,298.95,5.6,D,0
52.39706,11.78917,336.76,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,300.96,3.79,D,0
52.15186,10.40367,339.58,0.42,0.38,2023-05-13,1146,N,VIIRS,n,2,304.71,4.42,D,2
52.15632,10.40799,342.51,0.42,0.38,2023-05-13,1146,N,VIIRS,n,2,300.2,4.42,D,2
52.1619,10.41828,330.75,0.42,0.38,2023-05-13,1146,N,VIIRS,l,2,302.32,2.91,D,2
52.16079,10.41231,333.14,0.42,0.38,2023-05-13,1146,N,VIIRS,n,2,299.21,2.91,D,2
51.48232,6.71812,333.64,0.55,0.43,2023-05-13,1146,N,VIIRS,n,2,299.97,9.23,D,2
51.4912,6.73878,339.39,0.55,0.43,2023-05-13,1146,N,VIIRS,n,2,304.01,13.4,D,2
51.48436,6.70838,350.25,0.55,0.43,2023-05-13,1146,N,VIIRS,n,2,305.54,9.23,D,2
51.50241,6.73231,332,0.55,0.43,2023-05-13,1146,N,VIIRS,n,2,300.47,5.76,D,2
51.93723,7.65007,328.15,0.5,0.41,2023-05-13,1146,N,VIIRS,l,2,301.49,2.82,D,0
52.21029,8.04638,332.31,0.48,0.4,2023-05-13,1146,N,VIIRS,n,2,298.49,4.84,D,2
52.99515,11.76658,337.41,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,301.36,2.93,D,0
53.24665,11.5427,348.44,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,300.3,3.99,D,0
53.24893,11.53536,349.35,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,303.36,9.5,D,0
53.38264,12.27013,339.04,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,301.25,4.6,D,0
53.34763,11.79836,342.11,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,299.54,2.81,D,0
53.49465,12.3893,337.33,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,302.34,4.38,D,0
53.4979,12.38781,356.39,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,298.52,4.38,D,0
53.39834,11.32311,339.34,0.4,0.37,2023-05-13,1146,N,VIIRS,n,2,305.99,3.31,D,0
53.53102,11.66619,335.5,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,299.44,5.12,D,0
53.53185,11.66381,338.22,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,297.61,2.89,D,0
53.58033,11.53446,356.41,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,303.95,3.56,D,0
53.58358,11.5329,345.32,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,296,3.56,D,0
53.13334,8.67837,335.53,0.45,0.39,2023-05-13,1146,N,VIIRS,n,2,301.09,6.55,D,2
53.5125,10.03748,336.06,0.41,0.37,2023-05-13,1146,N,VIIRS,n,2,304.04,3.19,D,2
53.81401,11.58722,337.25,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,298.98,3.76,D,0
53.81921,11.59724,337.75,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,298.12,3.66,D,0
53.81823,11.59145,349.08,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,303.49,5.55,D,0
54.28058,13.07464,335.82,0.38,0.36,2023-05-13,1146,N,VIIRS,n,2,297.76,1.3,D,0
54.4443,11.1469,328.8,0.39,0.36,2023-05-13,1146,N,VIIRS,n,2,295.93,1.97,D,0
52.1529,10.40576,326.98,0.72,0.76,2023-05-13,1327,N,VIIRS,n,2,296.3,4.19,D,2
53.13657,8.68235,325.26,0.61,0.71,2023-05-13,1327,N,VIIRS,l,2,298.73,8.73,D,2
53.51317,10.03507,320.68,0.39,0.36,2023-05-14,0138,N,VIIRS,n,2,285.89,1.44,N,2
53.52522,9.89937,296.84,0.39,0.36,2023-05-14,0138,N,VIIRS,n,2,283.82,1.46,N,0
53.52103,9.90355,324.1,0.39,0.36,2023-05-14,0138,N,VIIRS,n,2,284.24,1.46,N,3
53.14019,8.67738,301.42,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,283.87,0.75,N,2
53.13694,8.67597,299.56,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,284.29,2.35,N,2
53.13606,8.68161,295.76,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,283.71,1.61,N,2
53.13518,8.68726,295.28,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,283.88,1.61,N,2
53.1343,8.6929,312.57,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,283.76,1.21,N,2
53.13281,8.68021,330.91,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,286.08,1.61,N,2
53.12543,8.68304,309.58,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,283.14,1.33,N,2
53.12455,8.68868,296.67,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,281.85,1.02,N,2
52.35405,9.892,297.02,0.39,0.36,2023-05-14,0138,N,VIIRS,n,2,278.81,0.5,N,2
52.17165,10.41521,299.87,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,281.33,0.7,N,2
52.16337,10.41562,303.04,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,282.75,1.26,N,2
52.16238,10.42127,316.62,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,282.43,1.26,N,2
52.1601,10.4141,323.31,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,282.86,2.46,N,2
52.15979,10.39562,304.02,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,284.36,1,N,2
52.15781,10.40692,304.75,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,282.13,1.75,N,2
52.15454,10.40539,338.21,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,285.51,4.77,N,2
52.15553,10.39974,302.1,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,283.19,4.77,N,2
52.15226,10.39821,325.37,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,282.43,4.77,N,2
52.15127,10.40386,307.04,0.4,0.37,2023-05-14,0138,N,VIIRS,n,2,280.55,4.77,N,2
51.81274,11.75394,296.19,0.42,0.38,2023-05-14,0138,N,VIIRS,n,2,283.01,0.53,N,2
52.46611,7.31902,312.04,0.39,0.36,2023-05-14,0138,N,VIIRS,n,2,280.22,1.05,N,2
52.21056,8.04409,301.26,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,282.38,1.02,N,2
52.17566,7.88852,304.24,0.38,0.36,2023-05-14,0138,N,VIIRS,n,2,284.54,1.23,N,2
51.85905,8.03168,300.54,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,282.78,0.6,N,2
51.8558,8.03035,298.69,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,281.75,0.6,N,2
51.76637,8.05738,314.96,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,284.38,1.08,N,2
51.61834,8.50904,306.31,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,283.35,1.14,N,0
51.59838,8.33675,296.13,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,281.96,0.67,N,2
51.59513,8.33541,306.7,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,283.04,0.67,N,2
51.51983,6.97267,301.98,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,285.08,0.65,N,2
51.50417,6.73839,321.12,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,287.24,1.78,N,2
51.5025,6.72606,328.48,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,289.77,1.63,N,3
51.5017,6.73161,305.39,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,283.74,1.63,N,2
51.49679,6.74148,327.38,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,286.85,2.19,N,2
51.49921,6.72483,303.94,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,284.37,1.63,N,3
51.4935,6.74024,309.59,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,286.03,1.51,N,2
51.49021,6.73901,328.45,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,284.51,1.51,N,2
51.49102,6.73346,297.57,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,284.05,1.51,N,2
51.48767,6.70884,308.14,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,285.32,1.4,N,2
51.48518,6.70206,330.5,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,287.79,2.71,N,2
51.48438,6.70761,340.54,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,288.11,3.15,N,2
51.48276,6.71869,337.24,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,287.09,3.41,N,2
51.48357,6.71315,300.21,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,284.6,3.15,N,2
51.48196,6.72423,298.42,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,283.22,3.41,N,0
51.4827,6.69528,295.04,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,283.2,2.71,N,2
51.46228,6.74024,334.61,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,285.04,2.6,N,2
51.45899,6.73901,320.78,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,283.16,1.82,N,0
50.65475,11.43022,296.19,0.43,0.38,2023-05-14,0139,N,VIIRS,n,2,281.11,0.63,N,2
51.42618,6.73735,297.38,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,284.39,0.75,N,2
51.36779,6.70971,329.78,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,289.13,3.7,N,2
51.36861,6.70418,310.51,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,287.24,3.7,N,2
51.36451,6.70849,345.93,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,287.73,3.7,N,2
51.29942,7.00932,307.37,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,283,0.62,N,2
51.29615,7.00808,303.94,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,281.63,0.82,N,2
51.17889,6.83941,295.74,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,282.96,0.53,N,0
50.87579,6.91959,299.78,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,282.19,0.67,N,0
50.83821,6.95037,309.51,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,280.66,1,N,0
50.03197,8.25654,296.82,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,281.87,0.53,N,0
49.3593,6.75073,319.09,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,283.59,1.48,N,2
49.35603,6.74955,328.7,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,283.03,2.11,N,2
49.35684,6.74432,310.13,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,282.85,2.14,N,2
49.24435,6.84676,328.82,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,285.09,13.3,N,2
49.24354,6.85197,316.45,0.38,0.36,2023-05-14,0139,N,VIIRS,n,2,281.39,5.86,N,2
48.59745,7.8235,319.64,0.39,0.36,2023-05-14,0139,N,VIIRS,n,2,282.63,2.16,N,2
51.49069,6.73474,299.34,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,281.17,1.33,N,2
51.48857,6.71892,297.11,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,279.57,1.33,N,2
51.48645,6.70308,316.32,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,280.85,5.01,N,2
51.48257,6.71248,305.19,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,280.73,3.9,N,2
51.46088,6.74389,301.78,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,279.29,1.57,N,2
51.49129,6.7427,295.44,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,280.56,1.07,N,2
51.48705,6.71075,303.05,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,280.76,1.89,N,2
51.48314,6.72034,308.14,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,280.44,1.89,N,2
51.48101,6.70439,318.02,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,281.43,3.28,N,2
51.45949,6.73595,316.44,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,280.27,2.68,N,0
51.36758,6.70652,297.67,0.75,0.77,2023-05-14,0319,N,VIIRS,n,2,279.08,1.88,N,2
52.15331,10.40436,326.88,0.39,0.44,2023-05-14,1127,N,VIIRS,l,2,297.89,3.52,D,2
51.367,6.70491,329.95,0.56,0.51,2023-05-14,1127,N,VIIRS,n,2,290.6,4.18,D,2
51.36777,6.70446,339.77,0.56,0.51,2023-05-14,1127,N,VIIRS,n,2,291.35,10.44,D,2
51.48284,6.72282,327.92,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,297.01,6.57,D,2
51.49332,6.74226,339.04,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,298.89,7.93,D,2
51.49129,6.73477,334.54,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,298.84,7.37,D,2
51.48522,6.71231,342.79,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,302.1,6.57,D,2
51.48318,6.70478,327.73,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,300.78,6.47,D,2
51.49247,6.73586,341.66,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,300.88,11.54,D,2
51.48629,6.71348,331.37,0.55,0.51,2023-05-14,1127,N,VIIRS,l,2,301.58,7.34,D,2
51.48422,6.70598,343.18,0.55,0.51,2023-05-14,1127,N,VIIRS,n,2,302.19,7.34,D,2
51.36546,6.71252,339.9,0.63,0.54,2023-05-14,1307,N,VIIRS,n,2,295.69,9.87,D,2
53.13219,8.68137,336.6,0.39,0.59,2023-05-14,1308,N,VIIRS,n,2,288.85,5.17,D,2
53.13775,8.68109,327.48,0.39,0.59,2023-05-14,1308,N,VIIRS,n,2,290.1,4.99,D,2
53.52449,9.90371,298.77,0.43,0.38,2023-05-15,0119,N,VIIRS,n,2,279.67,1.02,N,3
53.52105,9.9025,312.37,0.43,0.38,2023-05-15,0119,N,VIIRS,n,2,279.69,1.02,N,3
53.524,9.90345,305.29,0.43,0.38,2023-05-15,0119,N,VIIRS,n,2,280.74,1.25,N,3
53.52055,9.90225,307.45,0.43,0.38,2023-05-15,0119,N,VIIRS,n,2,277.85,1.25,N,2
53.13986,8.6773,310.42,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,271.11,1.55,N,2
53.1363,8.67617,300.31,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,269.63,1.71,N,2
53.13554,8.68294,314.39,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,270.42,1.71,N,2
53.13477,8.68969,305.85,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,270.17,1.06,N,2
53.13198,8.6818,328.92,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,270.61,1.71,N,2
53.13274,8.67503,301.45,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,269.28,1.71,N,2
53.13129,8.68236,308,0.45,0.39,2023-05-15,0119,N,VIIRS,n,2,269.6,1.11,N,2
52.39977,12.49687,323.62,0.39,0.36,2023-05-15,0119,N,VIIRS,n,2,282.24,2.84,N,2
52.17256,10.41603,318.24,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,282.77,2.15,N,2
52.16348,10.43134,298.2,0.4,0.37,2023-05-15,0120,N,VIIRS,n,2,281.97,0.47,N,2
52.16168,10.41836,336.38,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,286.31,3.67,N,2
52.16144,10.3936,304.48,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,283.17,1.03,N,2
52.16066,10.3995,304.33,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,284.39,1.03,N,2
52.15651,10.4042,334.48,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,286.27,4.02,N,2
52.15573,10.41009,303.32,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,282.3,4.02,N,2
52.15714,10.40271,327.8,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,285.95,3.03,N,2
52.15634,10.40859,313.33,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,283.35,3.69,N,2
52.15377,10.40153,333.84,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,285.55,3.03,N,2
52.15456,10.39565,296.65,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,284.01,3.03,N,2
52.1504,10.40034,330.72,0.41,0.37,2023-05-15,0120,N,VIIRS,n,2,281.8,3.75,N,0
51.8578,8.02888,302.58,0.46,0.39,2023-05-15,0120,N,VIIRS,n,2,279.29,1.24,N,2
51.76525,8.05621,306.38,0.45,0.39,2023-05-15,0120,N,VIIRS,n,2,281.51,1.43,N,2
51.26968,11.66263,302.52,0.39,0.36,2023-05-15,0120,N,VIIRS,n,2,280.6,0.49,N,0
51.6192,8.50813,305.08,0.44,0.38,2023-05-15,0120,N,VIIRS,n,2,282.73,1.03,N,2
51.36448,10.48292,305.14,0.4,0.37,2023-05-15,0120,N,VIIRS,n,2,282.26,1.09,N,0
51.59231,8.33433,300.77,0.44,0.39,2023-05-15,0120,N,VIIRS,n,2,279.97,1,N,0
51.50344,6.7366,296.17,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,271.7,1.59,N,2
51.49225,6.73358,305.85,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,269.28,1.69,N,2
51.49149,6.74075,310.57,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,270.9,2.06,N,2
51.48703,6.71007,297.46,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,266.86,0.86,N,2
51.4833,6.70906,322.77,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,268.83,1.89,N,2
51.48405,6.70185,313.03,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,271.1,2.76,N,2
51.48255,6.71622,296.96,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,264.11,1.89,N,2
51.4818,6.72339,309.38,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,268.45,1.26,N,0
51.46462,6.74091,331.51,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,271.72,2.63,N,2
51.46089,6.73991,308.23,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,271.34,2.63,N,2
51.42657,6.73801,312.68,0.49,0.41,2023-05-15,0120,N,VIIRS,n,2,271.83,1.79,N,2
51.36861,6.70899,324.31,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,272.12,3.47,N,2
51.36488,6.70801,319.68,0.5,0.41,2023-05-15,0120,N,VIIRS,n,2,271.13,3.47,N,2
51.29874,7.01009,298.34,0.48,0.4,2023-05-15,0120,N,VIIRS,n,2,274.39,1.15,N,2
50.65553,11.43304,310.68,0.39,0.36,2023-05-15,0120,N,VIIRS,n,2,281.44,1.49,N,2
50.65139,11.41442,305.44,0.39,0.36,2023-05-15,0120,N,VIIRS,n,2,279.02,1.02,N,0
49.95587,9.7667,304.44,0.4,0.37,2023-05-15,0120,N,VIIRS,n,2,281.37,1.08,N,2
49.87311,6.97259,298.24,0.47,0.4,2023-05-15,0120,N,VIIRS,n,2,278.43,0.68,N,0
49.87053,6.97241,300.12,0.47,0.4,2023-05-15,0120,N,VIIRS,n,2,278.3,0.8,N,0
